08-13 00:34 INFO     Initialising repertoire with random population
08-13 01:48 INFO     Number of new genomes added in this iteration 15

08-13 01:48 INFO     Saving repertoire for iteration 64

08-13 01:48 INFO     Iteration 65
08-13 01:49 INFO     Repertoire Metrics
08-13 01:49 INFO     Total quality -780.1752783191973
08-13 01:49 INFO     Max quality -0.04446307306912971
08-13 01:49 INFO     Max quality bin (50, 49)
08-13 01:49 INFO     Min quality -2.078247103656311
08-13 01:49 INFO     Min quality bin (91, 0)
08-13 01:49 INFO     Number of genomes in the container 1272
08-13 01:49 INFO     Mean quality -0.6133453445905639

08-13 01:49 INFO     Number of better genomes found in this iteration 3
08-13 01:49 INFO     Total quality increase by better genomes in this iteration 0.33611063983604045
08-13 01:49 INFO     Normalised quality increase by better genomes in this iteration 0.11203687994534682
08-13 01:49 INFO     Number of new genomes added in this iteration 7

08-13 01:49 INFO     Iteration 66
08-13 01:50 INFO     Repertoire Metrics
08-13 01:50 INFO     Total quality -790.9866686101087
08-13 01:50 INFO     Max quality -0.04446307306912971
08-13 01:50 INFO     Max quality bin (50, 49)
08-13 01:50 INFO     Min quality -2.078247103656311
08-13 01:50 INFO     Min quality bin (91, 0)
08-13 01:50 INFO     Number of genomes in the container 1286
08-13 01:50 INFO     Mean quality -0.6150751699923085

08-13 01:50 INFO     Number of better genomes found in this iteration 12
08-13 01:50 INFO     Total quality increase by better genomes in this iteration 2.9050769296227936
08-13 01:50 INFO     Normalised quality increase by better genomes in this iteration 0.2420897441352328
08-13 01:50 INFO     Number of new genomes added in this iteration 14

08-13 01:50 INFO     Saving repertoire for iteration 66

08-13 01:50 INFO     Iteration 67
08-13 01:51 INFO     Repertoire Metrics
08-13 01:51 INFO     Total quality -796.8303863803934
08-13 01:51 INFO     Max quality -0.04446307306912971
08-13 01:51 INFO     Max quality bin (50, 49)
08-13 01:51 INFO     Min quality -2.078247103656311
08-13 01:51 INFO     Min quality bin (91, 0)
08-13 01:51 INFO     Number of genomes in the container 1297
08-13 01:51 INFO     Mean quality -0.6143642146340735

08-13 01:51 INFO     Number of better genomes found in this iteration 5
08-13 01:51 INFO     Total quality increase by better genomes in this iteration 1.5908884901792764
08-13 01:51 INFO     Normalised quality increase by better genomes in this iteration 0.31817769803585527
08-13 01:51 INFO     Number of new genomes added in this iteration 11

08-13 01:51 INFO     Iteration 68
08-13 01:52 INFO     Repertoire Metrics
08-13 01:52 INFO     Total quality -807.6634986568857
08-13 01:52 INFO     Max quality -0.04446307306912971
08-13 01:52 INFO     Max quality bin (50, 49)
08-13 01:52 INFO     Min quality -2.078247103656311
08-13 01:52 INFO     Min quality bin (91, 0)
08-13 01:52 INFO     Number of genomes in the container 1310
08-13 01:52 INFO     Mean quality -0.6165370218754853

08-13 01:52 INFO     Number of better genomes found in this iteration 7
08-13 01:52 INFO     Total quality increase by better genomes in this iteration 0.2239147807575903
08-13 01:52 INFO     Normalised quality increase by better genomes in this iteration 0.0319878258225129
08-13 01:52 INFO     Number of new genomes added in this iteration 13

08-13 01:52 INFO     Saving repertoire for iteration 68

08-13 01:52 INFO     Iteration 69
08-13 01:53 INFO     Repertoire Metrics
08-13 01:53 INFO     Total quality -816.2007683722167
08-13 01:53 INFO     Max quality -0.04446307306912971
08-13 01:53 INFO     Max quality bin (50, 49)
08-13 01:53 INFO     Min quality -2.078247103656311
08-13 01:53 INFO     Min quality bin (91, 0)
08-13 01:53 INFO     Number of genomes in the container 1323
08-13 01:53 INFO     Mean quality -0.616931797711426

08-13 01:53 INFO     Number of better genomes found in this iteration 8
08-13 01:53 INFO     Total quality increase by better genomes in this iteration 1.5974856275650215
08-13 01:53 INFO     Normalised quality increase by better genomes in this iteration 0.1996857034456277
08-13 01:53 INFO     Number of new genomes added in this iteration 13

08-13 01:53 INFO     Iteration 70
08-13 01:54 INFO     Repertoire Metrics
08-13 01:54 INFO     Total quality -825.7274808172418
08-13 01:54 INFO     Max quality -0.04446307306912971
08-13 01:54 INFO     Max quality bin (50, 49)
08-13 01:54 INFO     Min quality -2.078247103656311
08-13 01:54 INFO     Min quality bin (91, 0)
08-13 01:54 INFO     Number of genomes in the container 1335
08-13 01:54 INFO     Mean quality -0.6185224575410051

08-13 01:54 INFO     Number of better genomes found in this iteration 7
08-13 01:54 INFO     Total quality increase by better genomes in this iteration 1.4488652454213533
08-13 01:54 INFO     Normalised quality increase by better genomes in this iteration 0.20698074934590763
08-13 01:54 INFO     Number of new genomes added in this iteration 12

08-13 01:54 INFO     Saving repertoire for iteration 70

08-13 01:54 INFO     Iteration 71
08-13 01:56 INFO     Repertoire Metrics
08-13 01:56 INFO     Total quality -835.7745159775517
08-13 01:56 INFO     Max quality -0.04446307306912971
08-13 01:56 INFO     Max quality bin (50, 49)
08-13 01:56 INFO     Min quality -2.078247103656311
08-13 01:56 INFO     Min quality bin (91, 0)
08-13 01:56 INFO     Number of genomes in the container 1349
08-13 01:56 INFO     Mean quality -0.6195511608432556

08-13 01:56 INFO     Number of better genomes found in this iteration 5
08-13 01:56 INFO     Total quality increase by better genomes in this iteration 0.9259851884814754
08-13 01:56 INFO     Normalised quality increase by better genomes in this iteration 0.18519703769629509
08-13 01:56 INFO     Number of new genomes added in this iteration 14

08-13 01:56 INFO     Iteration 72
08-13 01:57 INFO     Repertoire Metrics
08-13 01:57 INFO     Total quality -839.2664938358405
08-13 01:57 INFO     Max quality -0.04446307306912971
08-13 01:57 INFO     Max quality bin (50, 49)
08-13 01:57 INFO     Min quality -2.078247103656311
08-13 01:57 INFO     Min quality bin (91, 0)
08-13 01:57 INFO     Number of genomes in the container 1358
08-13 01:57 INFO     Mean quality -0.6180165639439179

08-13 01:57 INFO     Number of better genomes found in this iteration 13
08-13 01:57 INFO     Total quality increase by better genomes in this iteration 3.2343682631198316
08-13 01:57 INFO     Normalised quality increase by better genomes in this iteration 0.2487975587015255
08-13 01:57 INFO     Number of new genomes added in this iteration 9

08-13 01:57 INFO     Saving repertoire for iteration 72

08-13 01:57 INFO     Iteration 73
08-13 01:58 INFO     Repertoire Metrics
08-13 01:58 INFO     Total quality -847.4037556347394
08-13 01:58 INFO     Max quality -0.04446307306912971
08-13 01:58 INFO     Max quality bin (50, 49)
08-13 01:58 INFO     Min quality -2.078247103656311
08-13 01:58 INFO     Min quality bin (91, 0)
08-13 01:58 INFO     Number of genomes in the container 1372
08-13 01:58 INFO     Mean quality -0.617641221308119

08-13 01:58 INFO     Number of better genomes found in this iteration 6
08-13 01:58 INFO     Total quality increase by better genomes in this iteration 2.3519385223434455
08-13 01:58 INFO     Normalised quality increase by better genomes in this iteration 0.3919897537239076
08-13 01:58 INFO     Number of new genomes added in this iteration 14

08-13 01:58 INFO     Iteration 74
08-13 01:59 INFO     Repertoire Metrics
08-13 01:59 INFO     Total quality -853.1947675061117
08-13 01:59 INFO     Max quality -0.04446307306912971
08-13 01:59 INFO     Max quality bin (50, 49)
08-13 01:59 INFO     Min quality -2.078247103656311
08-13 01:59 INFO     Min quality bin (91, 0)
08-13 01:59 INFO     Number of genomes in the container 1382
08-13 01:59 INFO     Mean quality -0.6173623498597045

08-13 01:59 INFO     Number of better genomes found in this iteration 6
08-13 01:59 INFO     Total quality increase by better genomes in this iteration 2.0187361543139817
08-13 01:59 INFO     Normalised quality increase by better genomes in this iteration 0.33645602571899696
08-13 01:59 INFO     Number of new genomes added in this iteration 10

08-13 01:59 INFO     Saving repertoire for iteration 74

08-13 01:59 INFO     Iteration 75
08-13 02:00 INFO     Repertoire Metrics
08-13 02:00 INFO     Total quality -857.2920465198033
08-13 02:00 INFO     Max quality -0.04446307306912971
08-13 02:00 INFO     Max quality bin (50, 49)
08-13 02:00 INFO     Min quality -2.078247103656311
08-13 02:00 INFO     Min quality bin (91, 0)
08-13 02:00 INFO     Number of genomes in the container 1388
08-13 02:00 INFO     Mean quality -0.6176455666569188

08-13 02:00 INFO     Number of better genomes found in this iteration 6
08-13 02:00 INFO     Total quality increase by better genomes in this iteration 1.022433535883356
08-13 02:00 INFO     Normalised quality increase by better genomes in this iteration 0.17040558931389269
08-13 02:00 INFO     Number of new genomes added in this iteration 6

08-13 02:00 INFO     Iteration 76
08-13 02:01 INFO     Repertoire Metrics
08-13 02:01 INFO     Total quality -866.4675556206079
08-13 02:01 INFO     Max quality -0.04446307306912971
08-13 02:01 INFO     Max quality bin (50, 49)
08-13 02:01 INFO     Min quality -2.078247103656311
08-13 02:01 INFO     Min quality bin (91, 0)
08-13 02:01 INFO     Number of genomes in the container 1401
08-13 02:01 INFO     Mean quality -0.6184636371310549

08-13 02:01 INFO     Number of better genomes found in this iteration 5
08-13 02:01 INFO     Total quality increase by better genomes in this iteration 1.1279906212302735
08-13 02:01 INFO     Normalised quality increase by better genomes in this iteration 0.2255981242460547
08-13 02:01 INFO     Number of new genomes added in this iteration 13

08-13 02:01 INFO     Saving repertoire for iteration 76

08-13 02:01 INFO     Iteration 77
08-13 02:02 INFO     Repertoire Metrics
08-13 02:02 INFO     Total quality -872.4710222997064
08-13 02:02 INFO     Max quality -0.04446307306912971
08-13 02:02 INFO     Max quality bin (50, 49)
08-13 02:02 INFO     Min quality -2.078247103656311
08-13 02:02 INFO     Min quality bin (91, 0)
08-13 02:02 INFO     Number of genomes in the container 1412
08-13 02:02 INFO     Mean quality -0.6178973245748629

08-13 02:02 INFO     Number of better genomes found in this iteration 14
08-13 02:02 INFO     Total quality increase by better genomes in this iteration 2.022132844613904
08-13 02:02 INFO     Normalised quality increase by better genomes in this iteration 0.14443806032956458
08-13 02:02 INFO     Number of new genomes added in this iteration 11

08-13 02:02 INFO     Iteration 78
08-13 02:03 INFO     Repertoire Metrics
08-13 02:03 INFO     Total quality -882.7128293263698
08-13 02:03 INFO     Max quality -0.04446307306912971
08-13 02:03 INFO     Max quality bin (50, 49)
08-13 02:03 INFO     Min quality -2.078247103656311
08-13 02:03 INFO     Min quality bin (91, 0)
08-13 02:03 INFO     Number of genomes in the container 1428
08-13 02:03 INFO     Mean quality -0.6181462390240685

08-13 02:03 INFO     Number of better genomes found in this iteration 13
08-13 02:03 INFO     Total quality increase by better genomes in this iteration 3.4676150233507195
08-13 02:03 INFO     Normalised quality increase by better genomes in this iteration 0.26673961718082456
08-13 02:03 INFO     Number of new genomes added in this iteration 16

08-13 02:03 INFO     Saving repertoire for iteration 78

08-13 02:03 INFO     Iteration 79
08-13 02:05 INFO     Repertoire Metrics
08-13 02:05 INFO     Total quality -892.9315310017171
08-13 02:05 INFO     Max quality -0.04446307306912971
08-13 02:05 INFO     Max quality bin (50, 49)
08-13 02:05 INFO     Min quality -2.078247103656311
08-13 02:05 INFO     Min quality bin (91, 0)
08-13 02:05 INFO     Number of genomes in the container 1441
08-13 02:05 INFO     Mean quality -0.6196610208200674

08-13 02:05 INFO     Number of better genomes found in this iteration 4
08-13 02:05 INFO     Total quality increase by better genomes in this iteration 0.3724398142577751
08-13 02:05 INFO     Normalised quality increase by better genomes in this iteration 0.09310995356444378
08-13 02:05 INFO     Number of new genomes added in this iteration 13

08-13 02:05 INFO     Iteration 80
08-13 02:06 INFO     Repertoire Metrics
08-13 02:06 INFO     Total quality -896.4354115690627
08-13 02:06 INFO     Max quality -0.04446307306912971
08-13 02:06 INFO     Max quality bin (50, 49)
08-13 02:06 INFO     Min quality -2.078247103656311
08-13 02:06 INFO     Min quality bin (91, 0)
08-13 02:06 INFO     Number of genomes in the container 1446
08-13 02:06 INFO     Mean quality -0.6199415017766685

08-13 02:06 INFO     Number of better genomes found in this iteration 9
08-13 02:06 INFO     Total quality increase by better genomes in this iteration 1.059388244796872
08-13 02:06 INFO     Normalised quality increase by better genomes in this iteration 0.11770980497743024
08-13 02:06 INFO     Number of new genomes added in this iteration 5

08-13 02:06 INFO     Saving repertoire for iteration 80

08-13 02:06 INFO     Iteration 81
08-13 02:07 INFO     Repertoire Metrics
08-13 02:07 INFO     Total quality -902.0708739973513
08-13 02:07 INFO     Max quality -0.04446307306912971
08-13 02:07 INFO     Max quality bin (50, 49)
08-13 02:07 INFO     Min quality -2.078247103656311
08-13 02:07 INFO     Min quality bin (91, 0)
08-13 02:07 INFO     Number of genomes in the container 1454
08-13 02:07 INFO     Mean quality -0.6204063782650284

08-13 02:07 INFO     Number of better genomes found in this iteration 9
08-13 02:07 INFO     Total quality increase by better genomes in this iteration 1.5102219429914991
08-13 02:07 INFO     Normalised quality increase by better genomes in this iteration 0.16780243811016657
08-13 02:07 INFO     Number of new genomes added in this iteration 8

08-13 02:07 INFO     Iteration 82
08-13 02:08 INFO     Repertoire Metrics
08-13 02:08 INFO     Total quality -909.3571157867851
08-13 02:08 INFO     Max quality -0.04446307306912971
08-13 02:08 INFO     Max quality bin (50, 49)
08-13 02:08 INFO     Min quality -2.078247103656311
08-13 02:08 INFO     Min quality bin (91, 0)
08-13 02:08 INFO     Number of genomes in the container 1465
08-13 02:08 INFO     Mean quality -0.6207215807418328

08-13 02:08 INFO     Number of better genomes found in this iteration 6
08-13 02:08 INFO     Total quality increase by better genomes in this iteration 0.7235791192793164
08-13 02:08 INFO     Normalised quality increase by better genomes in this iteration 0.12059651987988607
08-13 02:08 INFO     Number of new genomes added in this iteration 11

08-13 02:08 INFO     Saving repertoire for iteration 82

08-13 02:08 INFO     Iteration 83
08-13 02:09 INFO     Repertoire Metrics
08-13 02:09 INFO     Total quality -915.4069769809767
08-13 02:09 INFO     Max quality -0.04446307306912971
08-13 02:09 INFO     Max quality bin (50, 49)
08-13 02:09 INFO     Min quality -2.078247103656311
08-13 02:09 INFO     Min quality bin (91, 0)
08-13 02:09 INFO     Number of genomes in the container 1474
08-13 02:09 INFO     Mean quality -0.6210359409640276

08-13 02:09 INFO     Number of better genomes found in this iteration 5
08-13 02:09 INFO     Total quality increase by better genomes in this iteration 0.4985818143912763
08-13 02:09 INFO     Normalised quality increase by better genomes in this iteration 0.09971636287825526
08-13 02:09 INFO     Number of new genomes added in this iteration 9

08-13 02:09 INFO     Iteration 84
08-13 02:10 INFO     Repertoire Metrics
08-13 02:10 INFO     Total quality -917.6369052499285
08-13 02:10 INFO     Max quality -0.04446307306912971
08-13 02:10 INFO     Max quality bin (50, 49)
08-13 02:10 INFO     Min quality -2.078247103656311
08-13 02:10 INFO     Min quality bin (91, 0)
08-13 02:10 INFO     Number of genomes in the container 1478
08-13 02:10 INFO     Mean quality -0.6208639413057703

08-13 02:10 INFO     Number of better genomes found in this iteration 11
08-13 02:10 INFO     Total quality increase by better genomes in this iteration 1.024736135227927
08-13 02:10 INFO     Normalised quality increase by better genomes in this iteration 0.09315783047526609
08-13 02:10 INFO     Number of new genomes added in this iteration 4

08-13 02:10 INFO     Saving repertoire for iteration 84

08-13 02:10 INFO     Iteration 85
08-13 02:11 INFO     Repertoire Metrics
08-13 02:11 INFO     Total quality -922.8124963229212
08-13 02:11 INFO     Max quality -0.04446307306912971
08-13 02:11 INFO     Max quality bin (50, 49)
08-13 02:11 INFO     Min quality -2.078247103656311
08-13 02:11 INFO     Min quality bin (91, 0)
08-13 02:11 INFO     Number of genomes in the container 1487
08-13 02:11 INFO     Mean quality -0.6205867493765442

08-13 02:11 INFO     Number of better genomes found in this iteration 11
08-13 02:11 INFO     Total quality increase by better genomes in this iteration 2.1984587337332613
08-13 02:11 INFO     Normalised quality increase by better genomes in this iteration 0.19985988488484194
08-13 02:11 INFO     Number of new genomes added in this iteration 9

08-13 02:11 INFO     Iteration 86
08-13 02:12 INFO     Repertoire Metrics
08-13 02:12 INFO     Total quality -926.5969550979817
08-13 02:12 INFO     Max quality -0.04446307306912971
08-13 02:12 INFO     Max quality bin (50, 49)
08-13 02:12 INFO     Min quality -2.078247103656311
08-13 02:12 INFO     Min quality bin (91, 0)
08-13 02:12 INFO     Number of genomes in the container 1495
08-13 02:12 INFO     Mean quality -0.6197972943799208

08-13 02:12 INFO     Number of better genomes found in this iteration 9
08-13 02:12 INFO     Total quality increase by better genomes in this iteration 1.5967727677603345
08-13 02:12 INFO     Normalised quality increase by better genomes in this iteration 0.17741919641781495
08-13 02:12 INFO     Number of new genomes added in this iteration 8

08-13 02:12 INFO     Saving repertoire for iteration 86

08-13 02:12 INFO     Iteration 87
08-13 02:13 INFO     Repertoire Metrics
08-13 02:13 INFO     Total quality -936.961311975909
08-13 02:13 INFO     Max quality -0.04446307306912971
08-13 02:13 INFO     Max quality bin (50, 49)
08-13 02:13 INFO     Min quality -2.078247103656311
08-13 02:13 INFO     Min quality bin (91, 0)
08-13 02:13 INFO     Number of genomes in the container 1509
08-13 02:13 INFO     Mean quality -0.6209153823564671

08-13 02:13 INFO     Number of better genomes found in this iteration 3
08-13 02:13 INFO     Total quality increase by better genomes in this iteration 1.0799164103534915
08-13 02:13 INFO     Normalised quality increase by better genomes in this iteration 0.3599721367844972
08-13 02:13 INFO     Number of new genomes added in this iteration 14

08-13 02:13 INFO     Iteration 88
08-13 02:14 INFO     Repertoire Metrics
08-13 02:14 INFO     Total quality -945.9461045885366
08-13 02:14 INFO     Max quality -0.04446307306912971
08-13 02:14 INFO     Max quality bin (50, 49)
08-13 02:14 INFO     Min quality -2.078247103656311
08-13 02:14 INFO     Min quality bin (91, 0)
08-13 02:14 INFO     Number of genomes in the container 1522
08-13 02:14 INFO     Mean quality -0.6215151804129676

08-13 02:14 INFO     Number of better genomes found in this iteration 8
08-13 02:14 INFO     Total quality increase by better genomes in this iteration 1.8793233246453107
08-13 02:14 INFO     Normalised quality increase by better genomes in this iteration 0.23491541558066384
08-13 02:14 INFO     Number of new genomes added in this iteration 13

08-13 02:14 INFO     Saving repertoire for iteration 88

08-13 02:14 INFO     Iteration 89
08-13 02:15 INFO     Repertoire Metrics
08-13 02:15 INFO     Total quality -954.0258389790305
08-13 02:15 INFO     Max quality -0.04446307306912971
08-13 02:15 INFO     Max quality bin (50, 49)
08-13 02:15 INFO     Min quality -2.078247103656311
08-13 02:15 INFO     Min quality bin (91, 0)
08-13 02:15 INFO     Number of genomes in the container 1535
08-13 02:15 INFO     Mean quality -0.6215152045465997

08-13 02:15 INFO     Number of better genomes found in this iteration 12
08-13 02:15 INFO     Total quality increase by better genomes in this iteration 2.5034017846767638
08-13 02:15 INFO     Normalised quality increase by better genomes in this iteration 0.20861681538973031
08-13 02:15 INFO     Number of new genomes added in this iteration 13

08-13 02:15 INFO     Iteration 90
08-13 02:17 INFO     Repertoire Metrics
08-13 02:17 INFO     Total quality -962.6415134080781
08-13 02:17 INFO     Max quality -0.04446307306912971
08-13 02:17 INFO     Max quality bin (50, 49)
08-13 02:17 INFO     Min quality -2.078247103656311
08-13 02:17 INFO     Min quality bin (91, 0)
08-13 02:17 INFO     Number of genomes in the container 1548
08-13 02:17 INFO     Mean quality -0.6218614427700763

08-13 02:17 INFO     Number of better genomes found in this iteration 7
08-13 02:17 INFO     Total quality increase by better genomes in this iteration 1.134889348126495
08-13 02:17 INFO     Normalised quality increase by better genomes in this iteration 0.16212704973235642
08-13 02:17 INFO     Number of new genomes added in this iteration 13

08-13 02:17 INFO     Saving repertoire for iteration 90

08-13 02:17 INFO     Iteration 91
08-13 02:18 INFO     Repertoire Metrics
08-13 02:18 INFO     Total quality -969.8524865947866
08-13 02:18 INFO     Max quality -0.04446307306912971
08-13 02:18 INFO     Max quality bin (50, 49)
08-13 02:18 INFO     Min quality -2.078247103656311
08-13 02:18 INFO     Min quality bin (91, 0)
08-13 02:18 INFO     Number of genomes in the container 1559
08-13 02:18 INFO     Mean quality -0.6220990933898567

08-13 02:18 INFO     Number of better genomes found in this iteration 12
08-13 02:18 INFO     Total quality increase by better genomes in this iteration 1.985662148547633
08-13 02:18 INFO     Normalised quality increase by better genomes in this iteration 0.16547184571230275
08-13 02:18 INFO     Number of new genomes added in this iteration 11

08-13 02:18 INFO     Iteration 92
08-13 02:19 INFO     Repertoire Metrics
08-13 02:19 INFO     Total quality -979.1364521613398
08-13 02:19 INFO     Max quality -0.04446307306912971
08-13 02:19 INFO     Max quality bin (50, 49)
08-13 02:19 INFO     Min quality -2.078247103656311
08-13 02:19 INFO     Min quality bin (91, 0)
08-13 02:19 INFO     Number of genomes in the container 1571
08-13 02:19 INFO     Mean quality -0.6232568123242137

08-13 02:19 INFO     Number of better genomes found in this iteration 4
08-13 02:19 INFO     Total quality increase by better genomes in this iteration 0.4124720376877766
08-13 02:19 INFO     Normalised quality increase by better genomes in this iteration 0.10311800942194416
08-13 02:19 INFO     Number of new genomes added in this iteration 12

08-13 02:19 INFO     Saving repertoire for iteration 92

08-13 02:19 INFO     Iteration 93
08-13 02:20 INFO     Repertoire Metrics
08-13 02:20 INFO     Total quality -987.2949778824576
08-13 02:20 INFO     Max quality -0.04446307306912971
08-13 02:20 INFO     Max quality bin (50, 49)
08-13 02:20 INFO     Min quality -2.078247103656311
08-13 02:20 INFO     Min quality bin (91, 0)
08-13 02:20 INFO     Number of genomes in the container 1582
08-13 02:20 INFO     Mean quality -0.6240802641482033

08-13 02:20 INFO     Number of better genomes found in this iteration 8
08-13 02:20 INFO     Total quality increase by better genomes in this iteration 1.3301622229066026
08-13 02:20 INFO     Normalised quality increase by better genomes in this iteration 0.16627027786332532
08-13 02:20 INFO     Number of new genomes added in this iteration 11

08-13 02:20 INFO     Iteration 94
08-13 02:21 INFO     Repertoire Metrics
08-13 02:21 INFO     Total quality -989.0601280265405
08-13 02:21 INFO     Max quality -0.04446307306912971
08-13 02:21 INFO     Max quality bin (50, 49)
08-13 02:21 INFO     Min quality -2.078247103656311
08-13 02:21 INFO     Min quality bin (91, 0)
08-13 02:21 INFO     Number of genomes in the container 1585
08-13 02:21 INFO     Mean quality -0.6240126990703726

08-13 02:21 INFO     Number of better genomes found in this iteration 6
08-13 02:21 INFO     Total quality increase by better genomes in this iteration 0.8072680455725656
08-13 02:21 INFO     Normalised quality increase by better genomes in this iteration 0.13454467426209427
08-13 02:21 INFO     Number of new genomes added in this iteration 3

08-13 02:21 INFO     Saving repertoire for iteration 94

08-13 02:21 INFO     Iteration 95
08-13 02:22 INFO     Repertoire Metrics
08-13 02:22 INFO     Total quality -997.849156640004
08-13 02:22 INFO     Max quality -0.04446307306912971
08-13 02:22 INFO     Max quality bin (50, 49)
08-13 02:22 INFO     Min quality -2.078247103656311
08-13 02:22 INFO     Min quality bin (91, 0)
08-13 02:22 INFO     Number of genomes in the container 1596
08-13 02:22 INFO     Mean quality -0.6252187698245639

08-13 02:22 INFO     Number of better genomes found in this iteration 5
08-13 02:22 INFO     Total quality increase by better genomes in this iteration 0.8673638691410073
08-13 02:22 INFO     Normalised quality increase by better genomes in this iteration 0.17347277382820145
08-13 02:22 INFO     Number of new genomes added in this iteration 11

08-13 02:22 INFO     Iteration 96
08-13 02:23 INFO     Repertoire Metrics
08-13 02:23 INFO     Total quality -1004.4303455410056
08-13 02:23 INFO     Max quality -0.04446307306912971
08-13 02:23 INFO     Max quality bin (50, 49)
08-13 02:23 INFO     Min quality -2.078247103656311
08-13 02:23 INFO     Min quality bin (91, 0)
08-13 02:23 INFO     Number of genomes in the container 1606
08-13 02:23 INFO     Mean quality -0.6254236273605266

08-13 02:23 INFO     Number of better genomes found in this iteration 7
08-13 02:23 INFO     Total quality increase by better genomes in this iteration 0.7964958147023101
08-13 02:23 INFO     Normalised quality increase by better genomes in this iteration 0.1137851163860443
08-13 02:23 INFO     Number of new genomes added in this iteration 10

08-13 02:23 INFO     Saving repertoire for iteration 96

08-13 02:23 INFO     Iteration 97
08-13 02:24 INFO     Repertoire Metrics
08-13 02:24 INFO     Total quality -1006.2567602314612
08-13 02:24 INFO     Max quality -0.04446307306912971
08-13 02:24 INFO     Max quality bin (50, 49)
08-13 02:24 INFO     Min quality -2.078247103656311
08-13 02:24 INFO     Min quality bin (91, 0)
08-13 02:24 INFO     Number of genomes in the container 1611
08-13 02:24 INFO     Mean quality -0.6246162385049417

08-13 02:24 INFO     Number of better genomes found in this iteration 10
08-13 02:24 INFO     Total quality increase by better genomes in this iteration 2.154122316219283
08-13 02:24 INFO     Normalised quality increase by better genomes in this iteration 0.2154122316219283
08-13 02:24 INFO     Number of new genomes added in this iteration 5

08-13 02:24 INFO     Iteration 98
08-13 02:25 INFO     Repertoire Metrics
08-13 02:25 INFO     Total quality -1016.5756413047704
08-13 02:25 INFO     Max quality -0.04446307306912971
08-13 02:25 INFO     Max quality bin (50, 49)
08-13 02:25 INFO     Min quality -2.078247103656311
08-13 02:25 INFO     Min quality bin (91, 0)
08-13 02:25 INFO     Number of genomes in the container 1623
08-13 02:25 INFO     Mean quality -0.6263559096147692

08-13 02:25 INFO     Number of better genomes found in this iteration 8
08-13 02:25 INFO     Total quality increase by better genomes in this iteration 0.8312267143414753
08-13 02:25 INFO     Normalised quality increase by better genomes in this iteration 0.10390333929268442
08-13 02:25 INFO     Number of new genomes added in this iteration 12

08-13 02:25 INFO     Saving repertoire for iteration 98

08-13 02:25 INFO     Iteration 99
08-13 02:26 INFO     Repertoire Metrics
08-13 02:26 INFO     Total quality -1021.6939832718367
08-13 02:26 INFO     Max quality -0.04446307306912971
08-13 02:26 INFO     Max quality bin (50, 49)
08-13 02:26 INFO     Min quality -2.078247103656311
08-13 02:26 INFO     Min quality bin (91, 0)
08-13 02:26 INFO     Number of genomes in the container 1630
08-13 02:26 INFO     Mean quality -0.6268061247066483

08-13 02:26 INFO     Number of better genomes found in this iteration 11
08-13 02:26 INFO     Total quality increase by better genomes in this iteration 2.1649099495934774
08-13 02:26 INFO     Normalised quality increase by better genomes in this iteration 0.19680999541758884
08-13 02:26 INFO     Number of new genomes added in this iteration 7

08-13 02:26 INFO     Iteration 100
08-13 02:28 INFO     Repertoire Metrics
08-13 02:28 INFO     Total quality -1023.3162542134667
08-13 02:28 INFO     Max quality -0.04446307306912971
08-13 02:28 INFO     Max quality bin (50, 49)
08-13 02:28 INFO     Min quality -2.078247103656311
08-13 02:28 INFO     Min quality bin (91, 0)
08-13 02:28 INFO     Number of genomes in the container 1635
08-13 02:28 INFO     Mean quality -0.6258815010479919

08-13 02:28 INFO     Number of better genomes found in this iteration 10
08-13 02:28 INFO     Total quality increase by better genomes in this iteration 1.5549205016844188
08-13 02:28 INFO     Normalised quality increase by better genomes in this iteration 0.15549205016844186
08-13 02:28 INFO     Number of new genomes added in this iteration 5

08-13 02:28 INFO     Saving repertoire for iteration 100

08-13 02:28 INFO     Iteration 101
08-13 02:29 INFO     Repertoire Metrics
08-13 02:29 INFO     Total quality -1027.2874114980607
08-13 02:29 INFO     Max quality -0.04446307306912971
08-13 02:29 INFO     Max quality bin (50, 49)
08-13 02:29 INFO     Min quality -2.078247103656311
08-13 02:29 INFO     Min quality bin (91, 0)
08-13 02:29 INFO     Number of genomes in the container 1642
08-13 02:29 INFO     Mean quality -0.625631797501864

08-13 02:29 INFO     Number of better genomes found in this iteration 9
08-13 02:29 INFO     Total quality increase by better genomes in this iteration 1.4579311110075621
08-13 02:29 INFO     Normalised quality increase by better genomes in this iteration 0.1619923456675069
08-13 02:29 INFO     Number of new genomes added in this iteration 7

08-13 02:29 INFO     Iteration 102
08-13 02:30 INFO     Repertoire Metrics
08-13 02:30 INFO     Total quality -1030.4127137210621
08-13 02:30 INFO     Max quality -0.04446307306912971
08-13 02:30 INFO     Max quality bin (50, 49)
08-13 02:30 INFO     Min quality -2.078247103656311
08-13 02:30 INFO     Min quality bin (91, 0)
08-13 02:30 INFO     Number of genomes in the container 1648
08-13 02:30 INFO     Mean quality -0.6252504330831687

08-13 02:30 INFO     Number of better genomes found in this iteration 6
08-13 02:30 INFO     Total quality increase by better genomes in this iteration 1.6708092212346646
